20,합격자  등록,,,2026.2.3.(화)  ~  2.5.(목)  16:00,합격자  발표  시  상세  안내,"·  등록금은  입금전용계좌로  송금  (인터넷
뱅킹,  계좌이체,  폰뱅킹  등)  해야  함",,,,,,,,,,,
20,"충원 
합격자
발표 
및  등록",1차,발표,2026.2.6.(금)  08:00,"발표:  연세대학교  입학처  홈페이지
등록:  합격자  발표  시  상세  안내","·  등록금은  입금전용계좌로  송금  (인터넷
뱅킹,  계좌이체,  폰뱅킹  등)  해야  함
·  등록에  관한  자세한  내용은  합격자  발
표  시  안내",,,,,,,,,,,
20,,,등록,2026.2.6.(금)  09:30  ~  14:00,,,,,,,,,,,,,
20,,2차,발표,2026.2.9.(월)  08:00,,,,,,,,,,,,,
20,,,등록,2026.2.9.(월)  09:30  ~  14:00,,,,,,,,,,,,,
20,,3차,발표,2026.2.10.(화)  08:00,,,,,,,,,,,,,
20,,,등록,2026.2.10.(화)  09:30  ~  14:00,,,,,,,,,,,,,
20,,4차,발표,2026.2.11.(수)  08:00,,,,,,,,,,,,,
20,,,등록,2026.2.11.(수)  09:30  ~  14:00,,,,,,,,,,,,,
20,,"5차
이후",발표,2026.2.12.(목)  09:00  ~  18:00,개별통보(전화충원),"·  등록금은  입금전용계좌로  송금  (인터넷
뱅킹,  계좌이체,  폰뱅킹  등)  해야  함
·  상세한  입금마감  시간은  합격자  발표 
시  개별  안내",,,,,,,,,,,
20,,,등록,"2026.2.12.(목)  11:00
      ~  2.13.(금)  16:00",합격자  발표  시  상세  안내,,,,,,,,,,,,
21,정원  내,일반계열,"30,000",-,"29,000",일괄합산  전형,,,,,,,,,,,
21,,일반계열(의예),"50,000","15,000","49,000",단계별  전형,,,,,,,,,,,
21,,국제계열,"50,000","15,000","49,000",단계별  전형,,,,,,,,,,,
21,,체능계열,"95,000",-,"94,000",일괄합산  전형,,,,,,,,,,,
21,,"교회음악과,  작곡과
예능
계열
성악과,  피아노과,  관현악과","95,000
95,000","-
15,000","94,000
94,000","일괄합산  전형
단계별  전형",,,,,,,,,,,
21,,,,,,,,,,,,,,,,,
21,정원  외,"연세한마음학생  일반계열,  체능계열","1,000",-,-,일괄합산  전형,,,,,,,,,,,
